"Gene Symbol","p-value","FDR","Odd ratio","Number of interactions","microRNA 1","microRNA 2","microRNA 3","microRNA 4","microRNA 5","microRNA 6","microRNA 7","microRNA 8","microRNA 9","microRNA 10","microRNA 11"
"C3","0.335","0.773","0.681","3","hsa-miR-1307-3p","hsa-miR-4532","hsa-miR-4419b","","","","","","","",""
"C3orf33","0.377","0.773","0.467","1","hsa-miR-4419b","","","","","","","","","",""
"C5orf30","0.377","0.773","0.467","1","hsa-miR-4276","","","","","","","","","",""
"C6orf132","0.388","0.773","0.667","2","hsa-miR-1343-3p","hsa-miR-1307-3p","","","","","","","","",""
"C6orf141","0.195","0.773","0.407","2","hsa-miR-6746-5p","hsa-miR-4419b","","","","","","","","",""
"C7orf65","0.271","0.773","0.312","1","hsa-miR-1307-3p","","","","","","","","","",""
"C8orf17","0.332","0.773","0.398","1","hsa-miR-1307-3p","","","","","","","","","",""
"C8orf44-SGK3","0.332","0.773","0.398","1","hsa-miR-6131","","","","","","","","","",""
"CACNA1A","0.272","0.773","0.511","2","hsa-miR-4706","hsa-miR-4734","","","","","","","","",""
"CACNA2D3","0.231","0.773","0.260","1","hsa-miR-8069","","","","","","","","","",""
"CACNG8","0.319","0.773","0.714","4","hsa-miR-92b-5p","hsa-miR-6131","hsa-miR-4258","hsa-miR-4419b","","","","","","",""
"CALU","0.324","0.773","0.580","2","hsa-miR-8069","hsa-miR-92b-5p","","","","","","","","",""
"CAMK2A","0.399","0.773","0.502","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"CAPN15","0.282","0.773","0.618","3","hsa-miR-92a-2-5p","hsa-miR-7110-5p","hsa-miR-3184-5p","","","","","","","",""
"CAPS","0.296","0.773","0.346","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"CASKIN1","0.266","0.773","0.502","2","hsa-miR-6805-5p","hsa-miR-92a-2-5p","","","","","","","","",""
"CASKIN2","0.355","0.773","0.433","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"CASP8","0.182","0.773","0.390","2","hsa-miR-6746-5p","hsa-miR-4419b","","","","","","","","",""
"CAVIN1","0.400","0.773","0.684","2","hsa-miR-92a-2-5p","hsa-miR-6880-3p","","","","","","","","",""
"CBFA2T2","0.410","0.773","0.519","1","hsa-miR-4419b","","","","","","","","","",""
"CBWD1","0.271","0.773","0.312","1","hsa-miR-1238-5p","","","","","","","","","",""
"CBWD5","0.231","0.773","0.260","1","hsa-miR-1238-5p","","","","","","","","","",""
"CBX6","0.303","0.773","0.697","4","hsa-miR-3184-5p","hsa-miR-1233-5p","hsa-miR-128-1-5p","hsa-miR-92a-2-5p","","","","","","",""
"CCAR2","0.271","0.773","0.312","1","hsa-miR-6131","","","","","","","","","",""
"CCDC106","0.175","0.773","0.190","1","hsa-miR-3184-5p","","","","","","","","","",""
"CCDC117","0.318","0.773","0.571","2","hsa-miR-6746-5p","hsa-miR-3940-5p","","","","","","","","",""
"CCDC120","0.296","0.773","0.346","1","hsa-miR-6746-5p","","","","","","","","","",""
"CCDC141","0.296","0.773","0.346","1","hsa-miR-6869-5p","","","","","","","","","",""
"CCDC142","0.399","0.773","0.502","1","hsa-miR-1307-3p","","","","","","","","","",""
"CCDC36","0.420","0.773","0.537","1","hsa-miR-8073","","","","","","","","","",""
"CCDC71L","0.406","0.773","0.693","2","hsa-miR-128-1-5p","hsa-miR-8073","","","","","","","","",""
"CCDC90B","0.296","0.773","0.346","1","hsa-miR-6131","","","","","","","","","",""
"CCNT1","0.235","0.773","0.560","3","hsa-miR-6802-5p","hsa-miR-1343-3p","hsa-miR-8073","","","","","","","",""
"CCNY","0.410","0.773","0.519","1","hsa-miR-7110-5p","","","","","","","","","",""
"CCR6","0.227","0.773","0.450","2","hsa-miR-1307-3p","hsa-miR-6088","","","","","","","","",""
"CCS","0.400","0.773","0.684","2","hsa-miR-1307-3p","hsa-miR-575","","","","","","","","",""
"CCT6A","0.399","0.773","0.502","1","hsa-miR-4276","","","","","","","","","",""
"CCT7","0.332","0.773","0.398","1","hsa-miR-4481","","","","","","","","","",""
"CD86","0.296","0.773","0.346","1","hsa-miR-6869-5p","","","","","","","","","",""
"CD99","0.430","0.773","0.554","1","hsa-miR-4258","","","","","","","","","",""
"CDC73","0.362","0.773","0.632","2","hsa-miR-6746-5p","hsa-miR-4419b","","","","","","","","",""
"CDCP1","0.355","0.773","0.704","3","hsa-miR-1233-5p","hsa-miR-4419b","hsa-miR-1343-3p","","","","","","","",""
"CDH7","0.194","0.773","0.508","3","hsa-miR-6787-5p","hsa-miR-663a","hsa-miR-1203","","","","","","","",""
"CDK15","0.283","0.773","0.329","1","hsa-miR-3184-5p","","","","","","","","","",""
"CDK16","0.440","0.773","0.571","1","hsa-miR-6805-5p","","","","","","","","","",""
"CDK19","0.279","0.773","0.519","2","hsa-miR-4276","hsa-miR-4419b","","","","","","","","",""
"CDK2AP2","0.271","0.773","0.312","1","hsa-miR-8069","","","","","","","","","",""
"CDKN3","0.271","0.773","0.312","1","hsa-miR-1307-3p","","","","","","","","","",""
"CDNF","0.308","0.773","0.364","1","hsa-miR-4532","","","","","","","","","",""
"CDR2L","0.320","0.773","0.381","1","hsa-miR-4734","","","","","","","","","",""
"CEBPB","0.240","0.773","0.467","2","hsa-miR-663a","hsa-miR-3184-5p","","","","","","","","",""
"CELSR2","0.308","0.773","0.364","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"CENPI","0.344","0.773","0.416","1","hsa-miR-4532","","","","","","","","","",""
"CENPM","0.298","0.773","0.545","2","hsa-miR-6746-5p","hsa-miR-4419b","","","","","","","","",""
"CENPP","0.217","0.773","0.242","1","hsa-miR-6088","","","","","","","","","",""
"CEP120","0.311","0.773","0.563","2","hsa-miR-1233-5p","hsa-miR-4648","","","","","","","","",""
"CEP170B","0.410","0.773","0.519","1","hsa-miR-6869-5p","","","","","","","","","",""
"CERS2","0.362","0.773","0.632","2","hsa-miR-6857-5p","hsa-miR-4419b","","","","","","","","",""
"CES2","0.305","0.773","0.554","2","hsa-miR-6805-5p","hsa-miR-6869-5p","","","","","","","","",""
"CES3","0.377","0.773","0.467","1","hsa-miR-1233-5p","","","","","","","","","",""
"CFHR5","0.296","0.773","0.346","1","hsa-miR-4258","","","","","","","","","",""
"CGN","0.332","0.773","0.398","1","hsa-miR-6131","","","","","","","","","",""
"CHCHD5","0.285","0.773","0.528","2","hsa-miR-125a-3p","hsa-miR-6131","","","","","","","","",""
"CHD7","0.440","0.773","0.571","1","hsa-miR-6857-5p","","","","","","","","","",""
"CHRNB1","0.332","0.773","0.398","1","hsa-miR-6131","","","","","","","","","",""
"CHST12","0.388","0.773","0.485","1","hsa-miR-1228-5p","","","","","","","","","",""
"CHST3","0.244","0.773","0.277","1","hsa-miR-6131","","","","","","","","","",""
"CIC","0.204","0.773","0.225","1","hsa-miR-1307-3p","","","","","","","","","",""
"CLASP1","0.305","0.773","0.554","2","hsa-miR-7110-5p","hsa-miR-92a-2-5p","","","","","","","","",""
"CLDN4","0.362","0.773","0.632","2","hsa-miR-4481","hsa-miR-4675","","","","","","","","",""
"CLDN7","0.189","0.773","0.208","1","hsa-miR-4419b","","","","","","","","","",""
"CLEC17A","0.266","0.773","0.502","2","hsa-miR-4419b","hsa-miR-6088","","","","","","","","",""
"CLLU1OS","0.217","0.773","0.242","1","hsa-miR-6880-3p","","","","","","","","","",""
"CLPP","0.355","0.773","0.433","1","hsa-miR-575","","","","","","","","","",""
"CLPX","0.440","0.773","0.571","1","hsa-miR-1343-3p","","","","","","","","","",""
"CLTA","0.355","0.773","0.433","1","hsa-miR-6869-5p","","","","","","","","","",""
"CLU","0.337","0.773","0.597","2","hsa-miR-1228-5p","hsa-miR-4706","","","","","","","","",""
"CMSS1","0.308","0.773","0.364","1","hsa-miR-4687-5p","","","","","","","","","",""
"CNNM4","0.388","0.773","0.667","2","hsa-miR-575","hsa-miR-1203","","","","","","","","",""
"COMMD2","0.182","0.773","0.390","2","hsa-miR-6088","hsa-miR-6869-5p","","","","","","","","",""
"COMMD9","0.344","0.773","0.416","1","hsa-miR-1307-3p","","","","","","","","","",""
"COX15","0.377","0.773","0.467","1","hsa-miR-575","","","","","","","","","",""
"COX6B1","0.210","0.773","0.637","5","hsa-miR-1343-3p","hsa-miR-4419b","hsa-miR-4675","hsa-miR-6131","hsa-miR-6088","","","","","",""
"CPNE2","0.271","0.773","0.312","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"CPOX","0.377","0.773","0.467","1","hsa-miR-6869-5p","","","","","","","","","",""
"CPSF7","0.227","0.773","0.450","2","hsa-miR-6857-5p","hsa-miR-92a-2-5p","","","","","","","","",""
"CRABP2","0.189","0.773","0.208","1","hsa-miR-6805-5p","","","","","","","","","",""
"CRCP","0.436","0.773","0.840","4","hsa-miR-575","hsa-miR-4532","hsa-miR-4419b","hsa-miR-6131","","","","","","",""
"CREG2","0.377","0.773","0.467","1","hsa-miR-6088","","","","","","","","","",""
"CRTAP","0.324","0.773","0.580","2","hsa-miR-1233-5p","hsa-miR-4648","","","","","","","","",""
"CRTC1","0.366","0.773","0.450","1","hsa-miR-4787-3p","","","","","","","","","",""
"CRX","0.366","0.773","0.450","1","hsa-miR-4732-5p","","","","","","","","","",""
"CSRNP2","0.204","0.773","0.225","1","hsa-miR-6088","","","","","","","","","",""
"CSRP2","0.355","0.773","0.433","1","hsa-miR-6131","","","","","","","","","",""
"CST9","0.231","0.773","0.260","1","hsa-miR-6805-5p","","","","","","","","","",""
"CSTF2","0.324","0.773","0.580","2","hsa-miR-5572","hsa-miR-92a-2-5p","","","","","","","","",""
"CXCL16","0.355","0.773","0.433","1","hsa-miR-7110-5p","","","","","","","","","",""
"CXCR4","0.244","0.773","0.277","1","hsa-miR-663a","","","","","","","","","",""
"CYB561A3","0.355","0.773","0.433","1","hsa-miR-6131","","","","","","","","","",""
"CYB5B","0.320","0.773","0.381","1","hsa-miR-6131","","","","","","","","","",""
"CYP1A2","0.231","0.773","0.260","1","hsa-miR-8073","","","","","","","","","",""
"CYTH2","0.220","0.773","0.442","2","hsa-miR-6787-5p","hsa-miR-663a","","","","","","","","",""
"DAO","0.308","0.773","0.364","1","hsa-miR-4675","","","","","","","","","",""
"DARS2","0.412","0.773","0.701","2","hsa-miR-6869-5p","hsa-miR-4419b","","","","","","","","",""
"DBN1","0.272","0.773","0.511","2","hsa-miR-4675","hsa-miR-575","","","","","","","","",""
"DBNDD1","0.244","0.773","0.277","1","hsa-miR-1233-5p","","","","","","","","","",""
"DBT","0.418","0.773","0.710","2","hsa-miR-6088","hsa-miR-7110-5p","","","","","","","","",""
"DCAF15","0.204","0.773","0.225","1","hsa-miR-6857-5p","","","","","","","","","",""
"DCAF5","0.271","0.773","0.312","1","hsa-miR-3940-5p","","","","","","","","","",""
"DCAF8","0.285","0.773","0.528","2","hsa-miR-4648","hsa-miR-1233-5p","","","","","","","","",""
"DCTN3","0.366","0.773","0.450","1","hsa-miR-575","","","","","","","","","",""
"DCTPP1","0.440","0.773","0.571","1","hsa-miR-6869-5p","","","","","","","","","",""
"DCUN1D2","0.344","0.773","0.416","1","hsa-miR-125a-3p","","","","","","","","","",""
"DCX","0.430","0.773","0.554","1","hsa-miR-7110-5p","","","","","","","","","",""
"DCXR","0.296","0.773","0.346","1","hsa-miR-7110-5p","","","","","","","","","",""
"DDI2","0.244","0.773","0.571","3","hsa-miR-128-1-5p","hsa-miR-6787-5p","hsa-miR-663a","","","","","","","",""
"DDT","0.217","0.773","0.242","1","hsa-miR-92b-5p","","","","","","","","","",""
"DDTL","0.231","0.773","0.260","1","hsa-miR-4258","","","","","","","","","",""
"DDX19B","0.268","0.773","0.600","3","hsa-miR-1307-3p","hsa-miR-125a-3p","hsa-miR-6131","","","","","","","",""
"DDX51","0.217","0.773","0.242","1","hsa-miR-6869-5p","","","","","","","","","",""
"DENND4B","0.244","0.773","0.277","1","hsa-miR-4783-3p","","","","","","","","","",""
"DENND5B","0.198","0.773","0.514","3","hsa-miR-4276","hsa-miR-1307-3p","hsa-miR-4687-5p","","","","","","","",""
"DESI1","0.279","0.773","0.519","2","hsa-miR-6802-5p","hsa-miR-1343-3p","","","","","","","","",""
"DFFA","0.230","0.773","0.554","3","hsa-miR-92a-2-5p","hsa-miR-7110-5p","hsa-miR-4419b","","","","","","","",""
"DFFB","0.420","0.773","0.537","1","hsa-miR-4419b","","","","","","","","","",""
"DGCR8","0.283","0.773","0.329","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"DIAPH1","0.305","0.773","0.554","2","hsa-miR-1233-5p","hsa-miR-92a-2-5p","","","","","","","","",""
"DIS3L","0.266","0.773","0.502","2","hsa-miR-1343-3p","hsa-miR-1307-3p","","","","","","","","",""
"DLEU1","0.420","0.773","0.537","1","hsa-miR-125a-3p","","","","","","","","","",""
"DLGAP4","0.189","0.773","0.208","1","hsa-miR-1228-5p","","","","","","","","","",""
"DLL4","0.204","0.773","0.225","1","hsa-miR-1203","","","","","","","","","",""
"DNAJC15","0.355","0.773","0.433","1","hsa-miR-6805-5p","","","","","","","","","",""
"DNAJC22","0.332","0.773","0.398","1","hsa-miR-1307-3p","","","","","","","","","",""
"DNAJC28","0.316","0.773","0.658","3","hsa-miR-1343-3p","hsa-miR-1307-3p","hsa-miR-4419b","","","","","","","",""
"DNMBP","0.244","0.773","0.277","1","hsa-miR-128-1-5p","","","","","","","","","",""
"DOK6","0.320","0.773","0.381","1","hsa-miR-4732-5p","","","","","","","","","",""
"DPM2","0.400","0.773","0.684","2","hsa-miR-125a-3p","hsa-miR-6805-5p","","","","","","","","",""
"DRAXIN","0.394","0.773","0.675","2","hsa-miR-5572","hsa-miR-6857-5p","","","","","","","","",""
"DSC3","0.271","0.773","0.312","1","hsa-miR-8073","","","","","","","","","",""
"DTWD2","0.214","0.773","0.433","2","hsa-miR-8073","hsa-miR-4419b","","","","","","","","",""
"E2F3","0.412","0.773","0.773","3","hsa-miR-1233-5p","hsa-miR-3184-5p","hsa-miR-128-1-5p","","","","","","","",""
"E2F6","0.412","0.773","0.701","2","hsa-miR-1233-5p","hsa-miR-4648","","","","","","","","",""
"ECSIT","0.175","0.773","0.190","1","hsa-miR-4532","","","","","","","","","",""
"EDARADD","0.296","0.773","0.346","1","hsa-miR-1307-3p","","","","","","","","","",""
"EDN2","0.308","0.773","0.364","1","hsa-miR-6880-3p","","","","","","","","","",""
"EFEMP2","0.217","0.773","0.242","1","hsa-miR-8073","","","","","","","","","",""
"EFHC1","0.440","0.773","0.571","1","hsa-miR-4732-5p","","","","","","","","","",""
"EFHD2","0.172","0.773","0.479","3","hsa-miR-128-1-5p","hsa-miR-4706","hsa-miR-3184-5p","","","","","","","",""
"EFTUD2","0.176","0.773","0.381","2","hsa-miR-1233-5p","hsa-miR-4481","","","","","","","","",""
"EIF1","0.227","0.773","0.450","2","hsa-miR-3184-5p","hsa-miR-6805-5p","","","","","","","","",""
"EIF1AD","0.425","0.773","0.719","2","hsa-miR-3940-5p","hsa-miR-4419b","","","","","","","","",""
"EIF2B5","0.320","0.773","0.381","1","hsa-miR-1203","","","","","","","","","",""
"EIF2S3","0.189","0.773","0.502","3","hsa-miR-4532","hsa-miR-4419b","hsa-miR-4276","","","","","","","",""
"EIF4A3","0.285","0.773","0.528","2","hsa-miR-1233-5p","hsa-miR-4419b","","","","","","","","",""
"EIF5A","0.195","0.773","0.407","2","hsa-miR-1238-5p","hsa-miR-4481","","","","","","","","",""
"ELK1","0.240","0.773","0.467","2","hsa-miR-125a-3p","hsa-miR-4675","","","","","","","","",""
"ELK4","0.258","0.773","0.589","3","hsa-miR-4687-5p","hsa-miR-1238-5p","hsa-miR-4481","","","","","","","",""
"ELMOD1","0.271","0.773","0.312","1","hsa-miR-6088","","","","","","","","","",""
"ELMSAN1","0.437","0.773","0.736","2","hsa-miR-4419b","hsa-miR-1228-5p","","","","","","","","",""
"ELOF1","0.244","0.773","0.277","1","hsa-miR-6805-5p","","","","","","","","","",""
"ELOVL1","0.320","0.773","0.381","1","hsa-miR-6802-5p","","","","","","","","","",""
"EMC2","0.244","0.773","0.277","1","hsa-miR-6746-5p","","","","","","","","","",""
"EMC3","0.350","0.773","0.615","2","hsa-miR-1343-3p","hsa-miR-1307-3p","","","","","","","","",""
"EMP2","0.431","0.773","0.727","2","hsa-miR-6131","hsa-miR-125a-3p","","","","","","","","",""
"ENAH","0.212","0.773","0.531","3","hsa-miR-4419b","hsa-miR-6131","hsa-miR-125a-3p","","","","","","","",""
"ENO4","0.320","0.773","0.381","1","hsa-miR-6088","","","","","","","","","",""
"EP300","0.240","0.773","0.467","2","hsa-miR-1238-5p","hsa-miR-4481","","","","","","","","",""
"EPB42","0.344","0.773","0.416","1","hsa-miR-6088","","","","","","","","","",""
"EPN2","0.320","0.773","0.381","1","hsa-miR-4419b","","","","","","","","","",""
"ERC1","0.337","0.773","0.597","2","hsa-miR-6805-5p","hsa-miR-1307-3p","","","","","","","","",""
"ERI1","0.399","0.773","0.502","1","hsa-miR-8073","","","","","","","","","",""
"ERN1","0.214","0.773","0.433","2","hsa-miR-6746-5p","hsa-miR-4419b","","","","","","","","",""
"ETFDH","0.420","0.773","0.537","1","hsa-miR-4532","","","","","","","","","",""
"EXOSC10","0.258","0.773","0.294","1","hsa-miR-1307-3p","","","","","","","","","",""
"EXOSC2","0.203","0.773","0.584","4","hsa-miR-1238-5p","hsa-miR-4481","hsa-miR-4419b","hsa-miR-6746-5p","","","","","","",""
"EXOSC6","0.420","0.773","0.537","1","hsa-miR-4419b","","","","","","","","","",""
"F2RL3","0.343","0.773","0.606","2","hsa-miR-125a-3p","hsa-miR-8073","","","","","","","","",""
"FAM102A","0.420","0.773","0.537","1","hsa-miR-6088","","","","","","","","","",""
"FAM118A","0.369","0.773","0.641","2","hsa-miR-4419b","hsa-miR-575","","","","","","","","",""
"FAM129B","0.212","0.773","0.531","3","hsa-miR-128-1-5p","hsa-miR-6746-5p","hsa-miR-3184-5p","","","","","","","",""
"FAM162A","0.231","0.773","0.260","1","hsa-miR-6746-5p","","","","","","","","","",""
"FAM186A","0.231","0.773","0.260","1","hsa-miR-92b-5p","","","","","","","","","",""
"FAM189B","0.355","0.773","0.433","1","hsa-miR-3184-5p","","","","","","","","","",""
"FAM192A","0.258","0.773","0.294","1","hsa-miR-1343-3p","","","","","","","","","",""
"FAM193A","0.355","0.773","0.433","1","hsa-miR-3180","","","","","","","","","",""
"FAM213B","0.217","0.773","0.242","1","hsa-miR-6746-5p","","","","","","","","","",""
"FAM228A","0.204","0.773","0.225","1","hsa-miR-4730","","","","","","","","","",""
"FAM35A","0.271","0.773","0.312","1","hsa-miR-6131","","","","","","","","","",""
"FAM49A","0.399","0.773","0.502","1","hsa-miR-6857-5p","","","","","","","","","",""
"FAM83H","0.201","0.773","0.416","2","hsa-miR-6787-5p","hsa-miR-663a","","","","","","","","",""
"FANCM","0.344","0.773","0.416","1","hsa-miR-4532","","","","","","","","","",""
"FARSA","0.430","0.773","0.554","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"FAS","0.244","0.773","0.277","1","hsa-miR-92a-2-5p","","","","","","","","","",""
"FAXC","0.306","0.773","0.646","3","hsa-miR-6088","hsa-miR-6131","hsa-miR-125a-3p","","","","","","","",""
"FBLIM1","0.233","0.773","0.459","2","hsa-miR-6131","hsa-miR-125a-3p","","","","","","","","",""
"FBRS","0.244","0.773","0.571","3","hsa-miR-1343-3p","hsa-miR-4675","hsa-miR-6784-5p","","","","","","","",""
"FBXL2","0.246","0.773","0.476","2","hsa-miR-125a-3p","hsa-miR-6131","","","","","","","","",""
"FBXO17","0.271","0.773","0.312","1","hsa-miR-6131","","","","","","","","","",""
"FBXO31","0.170","0.773","0.372","2","hsa-miR-1343-3p","hsa-miR-8073","","","","","","","","",""
"FDFT1","0.410","0.773","0.519","1","hsa-miR-4258","","","","","","","","","",""
"FDXACB1","0.182","0.773","0.390","2","hsa-miR-4419b","hsa-miR-6746-5p","","","","","","","","",""
"FERMT2","0.332","0.773","0.398","1","hsa-miR-6131","","","","","","","","","",""
"FFAR2","0.308","0.773","0.364","1","hsa-miR-4532","","","","","","","","","",""
"FGF5","0.410","0.773","0.519","1","hsa-miR-6802-5p","","","","","","","","","",""
"FKBP8","0.388","0.773","0.667","2","hsa-miR-6857-5p","hsa-miR-7110-5p","","","","","","","","",""
"FKRP","0.296","0.773","0.346","1","hsa-miR-92b-5p","","","","","","","","","",""
"FKTN","0.233","0.773","0.459","2","hsa-miR-4532","hsa-miR-4419b","","","","","","","","",""
"FMN1","0.430","0.773","0.554","1","hsa-miR-1307-3p","","","","","","","","","",""
"FN3K","0.324","0.773","0.580","2","hsa-miR-4787-5p","hsa-miR-92b-5p","","","","","","","","",""
"FOXA1","0.430","0.773","0.554","1","hsa-miR-6805-5p","","","","","","","","","",""
"FPR2","0.377","0.773","0.467","1","hsa-miR-125a-3p","","","","","","","","","",""
"FRMD8","0.430","0.773","0.554","1","hsa-miR-4787-3p","","","","","","","","","",""
"FSD2","0.388","0.773","0.485","1","hsa-miR-6088","","","","","","","","","",""
"FUBP1","0.244","0.773","0.277","1","hsa-miR-4787-3p","","","","","","","","","",""
"FURIN","0.343","0.773","0.606","2","hsa-miR-1233-5p","hsa-miR-6805-5p","","","","","","","","",""
"FUT1","0.208","0.773","0.424","2","hsa-miR-8069","hsa-miR-4648","","","","","","","","",""
"FUT2","0.189","0.773","0.398","2","hsa-miR-6746-5p","hsa-miR-4419b","","","","","","","","",""
"FXR1","0.412","0.773","0.701","2","hsa-miR-125a-3p","hsa-miR-4276","","","","","","","","",""
"FXR2","0.399","0.773","0.502","1","hsa-miR-7110-5p","","","","","","","","","",""
"FYN","0.217","0.773","0.242","1","hsa-miR-125a-3p","","","","","","","","","",""
"FZD7","0.440","0.773","0.571","1","hsa-miR-6805-5p","","","","","","","","","",""
"GABRB2","0.430","0.773","0.554","1","hsa-miR-1238-5p","","","","","","","","","",""
"GALNT6","0.227","0.773","0.450","2","hsa-miR-6088","hsa-miR-6869-5p","","","","","","","","",""
