Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,NUCKS1,0.9285714285714286,1.1702127659574466,0.2545454545454545,0.997007819534402,0.99,1/1,10.34%,hsa-miR-4647
prerank,CBARP,0.6782101929908971,1.168572681465824,0.35,0.993796594424209,0.99,1/3,6.90%,hsa-miR-6857-3p
prerank,ACACA,0.7983931441483221,1.167008470355079,0.32558139534883723,0.9871385762223548,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,NUCB1,0.7983931441483221,1.167008470355079,0.32558139534883723,0.9871385762223548,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,LPP,0.7599879893865022,1.1600612675272954,0.3103448275862069,1.0,0.99,1/2,10.34%,hsa-miR-4647
prerank,SMG1,0.7523339863327076,1.1592745554142148,0.3673469387755102,1.0,0.99,1/2,10.34%,hsa-miR-4647
prerank,MTMR6,0.6767032002436161,1.1577485715075335,0.3409090909090909,1.0,0.99,1/3,6.90%,hsa-miR-6857-3p
prerank,GOLGA8A,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,AP5M1,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,BRD2,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,ELFN2,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,ZNF106,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,INO80B,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,TSC22D2,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,SMOC1,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,CYP4F11,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,F8A3,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,RBX1,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,CMTM6,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,FKRP,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,CADM2,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,SH2D5,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,DBN1,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,POLA2,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,ZNF440,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,DCP2,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,ZNF525,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,FAM126B,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,MICALL1,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,BNC2,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,TOMM5,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,CMTM4,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,YARS,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,KAT6B,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,SLC25A45,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,UPF3A,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,SSX5,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,PIGP,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,GOLGA8B,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,SERTAD2,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,RBBP5,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,KREMEN1,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,IL17REL,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,LSM14A,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,EIF4EBP2,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,RBM23,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,FAM129B,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,AKR7A2,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,KCTD15,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,MTX3,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,MTPN,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,FGF1,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,MOB1A,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,HSPD1,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,FBXO33,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,TET3,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,FMO4,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,KIAA0040,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,FBXL4,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,TRPC4AP,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,CHCHD3,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,IL2RA,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,F8A2,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,RFC5,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,PDE4D,0.7770735672671032,1.151571965194592,0.391304347826087,0.8640879260429288,0.99,1/2,6.90%,hsa-miR-6857-3p
prerank,SH3BGRL3,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,FNDC3B,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,C1D,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,DUSP14,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,FAM212B,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,C3orf36,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,ARL8A,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,MRPL44,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,LHFPL3,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,TACC3,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,CLCN7,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,PAK4,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,TGFA,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,OTUD4,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,SLC47A1,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,HOXD11,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,SIGLEC12,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,SBF1,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,CACNA1A,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,ARHGAP39,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,ZCCHC3,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,CTTN,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,CC2D1B,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,PEX26,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,SPECC1L,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,PPTC7,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,HOXD3,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,CASZ1,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,SBK1,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,HIC1,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,PER1,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,RGS5,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,OTUB1,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,HCFC1,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,CTC1,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,YIPF2,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,TOR4A,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,GNAI2,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,ZNF516,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,SLC10A7,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,RAB17,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,FSCN1,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,MAFK,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,SLC9A3,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,LTBP4,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,H2AFX,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,NECTIN1,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,ARHGAP31,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,MLLT1,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,NFAT5,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,PDE4C,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,SRCIN1,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,EFHD2,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,CLU,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,GIPC1,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,SEMA3F,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,GPR20,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,F2R,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,VGLL4,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,REG3A,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,ANKRD45,0.8928571428571429,1.147614761476148,0.3137254901960784,0.784564531599217,0.99,1/1,13.79%,hsa-miR-4749-5p
prerank,FKTN,0.857142857142857,1.1273486430062631,0.28888888888888886,0.7823269773322103,1.0,1/1,17.24%,hsa-miR-6869-3p
prerank,CPT1A,0.857142857142857,1.1273486430062631,0.28888888888888886,0.7823269773322103,1.0,1/1,17.24%,hsa-miR-6869-3p
prerank,DRAXIN,0.857142857142857,1.1273486430062631,0.28888888888888886,0.7823269773322103,1.0,1/1,17.24%,hsa-miR-6869-3p
prerank,AGAP1,0.857142857142857,1.1273486430062631,0.28888888888888886,0.7823269773322103,1.0,1/1,17.24%,hsa-miR-6869-3p
prerank,JUND,0.857142857142857,1.1273486430062631,0.28888888888888886,0.7823269773322103,1.0,1/1,17.24%,hsa-miR-6869-3p
prerank,TSPAN10,0.857142857142857,1.1273486430062631,0.28888888888888886,0.7823269773322103,1.0,1/1,17.24%,hsa-miR-6869-3p
prerank,MAPKAPK5,0.6012729754248215,1.1253198098937272,0.38,0.7949027809313939,1.0,1/4,6.90%,hsa-miR-6857-3p
prerank,CRTAP,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,LIN7C,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,WASF2,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,STK40,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,MAT2A,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,TBRG1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,TOPBP1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,PRR14L,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,SLC5A2,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,FKBP14,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,PCYT1A,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,TRAT1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,EXOG,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,RAC3,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,SLC35F5,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,ATP1A2,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,PNPT1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,C8orf44-SGK3,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,RNF216,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,TMEM120B,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,APEX1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,ZNF704,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,RACGAP1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,LARS,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,FGB,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,PARVB,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,CLPP,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,ABHD2,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,ATF7IP,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,NDUFV3,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,GCLM,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,NME6,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,WDR91,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,TIRAP,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,TARBP2,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,UGGT2,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,SGK3,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,CNGA4,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,RASGRP3,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,CLUAP1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,LMOD3,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,ERVMER34-1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,PBOV1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,EFHC1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,GEM,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,TMEM2,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,SRSF10,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,TIMM10,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,VKORC1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,ATP6V1F,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,TOMM40L,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,C2orf68,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,CCNF,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,ANKRD36,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,LRRC58,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,ST6GALNAC1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,COL23A1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,MOB4,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,THAP6,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,GPR155,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,SNRPD3,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,COL18A1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,CABP4,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,PMEPA1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,RNF19B,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,ZNF551,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,SYNJ2BP,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,HEATR5A,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,GBP6,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
prerank,PAGR1,-0.8214285714285714,-1.125117591721543,0.28846153846153844,1.0,1.0,1/1,24.14%,hsa-miR-3155b
